Date,Open,High,Low,Close,Adj Close,Volume
2022-12-19,22.100000,22.510000,21.639999,22.379999,17.341690,63074100
2022-12-20,22.389999,23.240000,22.209999,23.070000,17.876352,71875500
2022-12-21,23.500000,23.719999,22.850000,23.570000,18.263790,74252800
2022-12-22,23.900000,24.559999,23.700001,23.990000,18.589237,81894800
2022-12-23,24.129999,25.219999,24.129999,25.120001,19.464846,68387900
2022-12-26,25.120001,25.299999,24.820000,24.940001,19.325367,28765200
2022-12-27,25.250000,25.309999,24.549999,25.110001,19.457098,50803200
2022-12-28,25.100000,25.320000,24.750000,24.799999,19.216885,57293500
2022-12-29,24.990000,25.049999,24.430000,24.500000,18.984423,57901800
2023-01-02,23.540001,23.809999,22.799999,22.920000,17.760122,78424700
2023-01-03,22.940001,23.100000,22.129999,22.340000,17.310696,96750300
2023-01-04,21.959999,23.590000,21.830000,23.049999,17.860855,129504000
2023-01-05,23.340000,24.040001,23.150000,23.879999,18.504000,73886000
2023-01-06,23.940001,24.320000,23.549999,23.740000,18.395519,51851500
2023-01-09,23.500000,24.000000,23.250000,23.870001,18.496252,46385200
2023-01-10,23.950001,24.110001,23.370001,24.090000,18.666725,52741100
2023-01-11,24.150000,24.620001,24.049999,24.280001,18.813951,53536500
2023-01-12,24.290001,24.650000,24.110001,24.629999,19.085157,58130000
2023-01-13,24.440001,24.660000,24.250000,24.570000,19.038664,40002700
2023-01-16,24.410000,24.500000,23.830000,24.040001,18.627981,31973700
2023-01-17,24.110001,25.620001,24.110001,25.520000,19.774794,91797500
2023-01-18,25.840000,26.030001,25.000000,25.070000,19.426102,69692900
2023-01-19,25.000000,25.950001,24.790001,25.889999,20.061499,75553300
2023-01-20,25.889999,26.600000,25.420000,26.370001,20.433439,114219500
2023-01-23,26.270000,27.600000,26.129999,26.790001,20.758884,87678100
2023-01-24,27.469999,27.530001,26.370001,26.600000,20.611660,65794000
2023-01-25,26.549999,27.080000,26.010000,26.940001,20.875116,51832900
2023-01-26,27.090000,27.200001,25.799999,26.250000,20.340454,73344800
2023-01-27,26.180000,26.230000,25.440001,25.620001,19.852282,47681900
2023-01-30,25.850000,26.070000,25.510000,25.750000,19.953016,40683200
2023-01-31,25.629999,26.209999,25.520000,26.070000,20.200975,54048900
2023-02-01,26.070000,26.480000,25.450001,25.709999,19.922020,56349200
2023-02-02,25.510000,25.809999,24.420000,24.520000,18.999922,83823000
2023-02-03,24.540001,25.379999,24.420000,24.790001,19.209137,71170700
2023-02-06,24.870001,25.870001,24.750000,25.780001,19.976263,82794500
2023-02-07,25.910000,26.139999,25.459999,25.620001,19.852282,55311800
2023-02-08,25.799999,26.150000,25.559999,26.049999,20.185478,48713100
2023-02-09,26.049999,26.320000,25.790001,25.930000,20.092493,38198300
2023-02-10,25.980000,26.790001,25.930000,26.719999,20.704645,54683100
2023-02-13,26.690001,26.889999,26.370001,26.799999,20.766634,36726900
2023-02-14,26.850000,27.059999,26.600000,26.700001,20.689148,35839000
